datetime,day of week,total,Breads,Beverages,Desserts,Product Sold Category,Income Category
2020-02-02 16:13:00,Sun,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-01-20 13:28:00,Mon,19500,5,0,0,Bread-Heavy Sales Day,Low
2019-10-21 12:36:00,Mon,33700,7,0,0,Bread-Heavy Sales Day,Medium
2020-04-02 11:54:00,Thur,15300,3,0,0,Bread-Heavy Sales Day,Low
2020-02-12 11:19:00,Wed,21200,4,0,0,Bread-Heavy Sales Day,Medium
2019-08-21 13:43:00,Wed,21100,2,1,0,Bread-Heavy Sales Day,Medium
2020-01-09 12:27:00,Thur,28800,6,0,0,Bread-Heavy Sales Day,Medium
2019-08-05 13:54:00,Mon,19800,4,1,0,Bread-Heavy Sales Day,Low
2020-04-25 13:56:00,Sat,19000,4,0,0,Bread-Heavy Sales Day,Low
2019-08-01 12:02:00,Thur,21100,5,0,0,Bread-Heavy Sales Day,Medium
2020-02-02 11:49:00,Sun,30800,5,2,0,Bread-Heavy Sales Day,Medium
2019-11-14 13:10:00,Thur,39300,5,2,0,Bread-Heavy Sales Day,Medium
2020-02-10 11:41:00,Mon,19300,2,0,0,Bread-Heavy Sales Day,Low
2019-11-24 13:53:00,Sun,19300,3,1,0,Bread-Heavy Sales Day,Low
2020-02-23 11:04:00,Sun,35300,5,2,0,Bread-Heavy Sales Day,Medium
2020-01-10 14:48:00,Fri,19300,4,0,0,Bread-Heavy Sales Day,Low
2020-03-14 11:03:00,Sat,15100,2,0,1,Bread-Heavy Sales Day,Low
2019-10-06 11:25:00,Sun,21300,6,0,0,Bread-Heavy Sales Day,Medium
2019-09-15 12:13:00,Sun,32600,8,0,0,Bread-Heavy Sales Day,Medium
2020-04-30 11:18:00,Thur,31300,5,0,0,Bread-Heavy Sales Day,Medium
2019-08-17 13:19:00,Sat,20300,4,1,0,Bread-Heavy Sales Day,Medium
2019-12-09 12:09:00,Mon,33100,7,0,0,Bread-Heavy Sales Day,Medium
2020-01-11 14:09:00,Sat,14800,2,1,0,Bread-Heavy Sales Day,Low
2019-09-12 12:45:00,Thur,22100,3,0,0,Bread-Heavy Sales Day,Medium
2020-02-23 15:57:00,Sun,15600,3,0,0,Bread-Heavy Sales Day,Low
2019-10-24 17:18:00,Thur,14300,1,0,0,Bread-Heavy Sales Day,Low
2019-12-27 11:39:00,Fri,16300,4,0,0,Bread-Heavy Sales Day,Low
2019-12-08 14:08:00,Sun,19800,2,1,0,Bread-Heavy Sales Day,Low
2020-04-17 16:30:00,Fri,16100,2,0,0,Bread-Heavy Sales Day,Low
2020-03-28 11:55:00,Sat,40300,7,2,0,Bread-Heavy Sales Day,Medium
2020-03-05 14:49:00,Thur,20800,2,1,0,Bread-Heavy Sales Day,Medium
2020-03-13 12:37:00,Fri,25100,5,0,0,Bread-Heavy Sales Day,Medium
2020-04-22 11:53:00,Wed,18000,1,0,0,Bread-Heavy Sales Day,Low
2019-09-18 14:44:00,Wed,15300,2,0,1,Bread-Heavy Sales Day,Low
2019-11-13 14:45:00,Wed,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-01-23 14:04:00,Thur,18600,4,0,0,Bread-Heavy Sales Day,Low
2019-12-28 12:04:00,Sat,17000,4,0,0,Bread-Heavy Sales Day,Low
2020-04-19 12:35:00,Sun,14300,1,0,0,Bread-Heavy Sales Day,Low
2020-01-19 15:54:00,Sun,27400,5,1,0,Bread-Heavy Sales Day,Medium
2019-08-30 15:00:00,Fri,23100,3,0,0,Bread-Heavy Sales Day,Medium
2019-08-28 12:20:00,Wed,30400,5,0,0,Bread-Heavy Sales Day,Medium
2019-08-01 12:15:00,Thur,20600,4,0,0,Bread-Heavy Sales Day,Medium
2020-04-20 14:56:00,Mon,29900,6,0,0,Bread-Heavy Sales Day,Medium
2020-04-27 13:22:00,Mon,14500,3,0,0,Bread-Heavy Sales Day,Low
2019-09-22 12:54:00,Sun,21300,4,1,0,Bread-Heavy Sales Day,Medium
2019-12-07 11:41:00,Sat,17500,1,0,0,Bread-Heavy Sales Day,Low
2019-09-28 15:11:00,Sat,20100,5,0,0,Bread-Heavy Sales Day,Medium
2020-02-21 13:20:00,Fri,20000,3,0,0,Bread-Heavy Sales Day,Medium
2019-08-03 11:08:00,Sat,22800,6,0,1,Bread-Heavy Sales Day,Medium
2019-08-21 12:13:00,Wed,18300,4,0,0,Bread-Heavy Sales Day,Low
2020-04-06 14:41:00,Mon,14500,3,0,0,Bread-Heavy Sales Day,Low
2019-09-28 14:07:00,Sat,25800,6,1,0,Bread-Heavy Sales Day,Medium
2019-10-21 11:47:00,Mon,28600,4,2,0,Bread-Heavy Sales Day,Medium
2019-08-04 11:07:00,Sun,16400,3,0,0,Bread-Heavy Sales Day,Low
2020-03-21 11:33:00,Sat,20000,3,0,0,Bread-Heavy Sales Day,Medium
2019-09-29 11:03:00,Sun,24400,2,0,1,Bread-Heavy Sales Day,Medium
2019-11-25 11:31:00,Mon,54100,5,0,1,Bread-Heavy Sales Day,High
2020-02-08 12:24:00,Sat,22800,5,0,0,Bread-Heavy Sales Day,Medium
2020-03-02 12:26:00,Mon,31400,7,0,0,Bread-Heavy Sales Day,Medium
2019-09-06 11:14:00,Fri,16300,4,0,0,Bread-Heavy Sales Day,Low
2020-03-15 11:19:00,Sun,14300,1,0,0,Bread-Heavy Sales Day,Low
2019-10-12 15:22:00,Sat,26000,5,0,0,Bread-Heavy Sales Day,Medium
2020-03-15 13:02:00,Sun,15000,1,0,0,Bread-Heavy Sales Day,Low
2020-02-22 14:02:00,Sat,23100,3,0,0,Bread-Heavy Sales Day,Medium
2019-07-13 15:08:00,Sat,15800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-26 15:07:00,Thur,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-04-26 11:03:00,Sun,38900,7,0,0,Bread-Heavy Sales Day,Medium
2019-10-28 11:14:00,Mon,19800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-29 11:59:00,Sun,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-07-14 11:44:00,Sun,26300,3,1,0,Bread-Heavy Sales Day,Medium
2019-11-17 11:24:00,Sun,16500,3,0,0,Bread-Heavy Sales Day,Low
2020-03-09 12:16:00,Mon,20500,3,1,0,Bread-Heavy Sales Day,Medium
2020-03-30 14:46:00,Mon,14800,1,0,0,Bread-Heavy Sales Day,Low
2020-03-27 16:23:00,Fri,14800,1,0,0,Bread-Heavy Sales Day,Low
2020-01-05 11:19:00,Sun,14300,1,0,0,Bread-Heavy Sales Day,Low
2020-02-21 14:41:00,Fri,15800,3,0,0,Bread-Heavy Sales Day,Low
2019-07-21 14:05:00,Sun,18300,3,1,0,Bread-Heavy Sales Day,Low
2019-08-24 11:09:00,Sat,20100,4,0,1,Bread-Heavy Sales Day,Medium
2019-11-22 16:02:00,Fri,12800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-29 13:28:00,Sun,15000,4,0,0,Bread-Heavy Sales Day,Low
2019-08-17 11:17:00,Sat,24100,2,0,1,Bread-Heavy Sales Day,Medium
2019-12-29 12:39:00,Sun,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-09-04 13:31:00,Wed,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-09-29 12:00:00,Sun,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-02 11:05:00,Sun,19300,3,0,0,Bread-Heavy Sales Day,Low
2020-02-01 15:40:00,Sat,32400,5,0,0,Bread-Heavy Sales Day,Medium
2020-04-09 11:10:00,Thur,26600,5,0,1,Bread-Heavy Sales Day,Medium
2019-11-10 15:32:00,Sun,20900,4,0,0,Bread-Heavy Sales Day,Medium
2020-03-23 12:04:00,Mon,15500,3,0,0,Bread-Heavy Sales Day,Low
2019-12-08 12:49:00,Sun,30600,5,1,0,Bread-Heavy Sales Day,Medium
2020-02-02 12:21:00,Sun,18300,3,0,0,Bread-Heavy Sales Day,Low
2019-09-20 13:44:00,Fri,40400,8,0,0,Bread-Heavy Sales Day,Medium
2019-08-16 13:27:00,Fri,15800,2,0,0,Bread-Heavy Sales Day,Low
2019-08-10 11:27:00,Sat,36800,6,1,0,Bread-Heavy Sales Day,Medium
2019-08-22 14:35:00,Thur,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-10-20 11:05:00,Sun,14800,2,1,0,Bread-Heavy Sales Day,Low
2019-10-02 15:57:00,Wed,24500,7,0,0,Bread-Heavy Sales Day,Medium
2019-09-29 11:06:00,Sun,18800,4,0,0,Bread-Heavy Sales Day,Low
2019-08-18 12:50:00,Sun,23800,4,0,0,Bread-Heavy Sales Day,Medium
2019-08-09 15:22:00,Fri,35800,8,0,0,Bread-Heavy Sales Day,Medium
2019-07-24 16:02:00,Wed,16400,3,0,0,Bread-Heavy Sales Day,Low
2020-02-09 13:54:00,Sun,18300,4,0,0,Bread-Heavy Sales Day,Low
2020-01-18 13:17:00,Sat,15000,2,1,0,Bread-Heavy Sales Day,Low
2019-07-26 11:36:00,Fri,1293000,21,0,0,Bread-Heavy Sales Day,High
2020-02-23 12:09:00,Sun,20300,4,0,0,Bread-Heavy Sales Day,Medium
2020-03-05 12:28:00,Thur,18000,2,0,0,Bread-Heavy Sales Day,Low
2019-11-17 14:10:00,Sun,18100,4,0,0,Bread-Heavy Sales Day,Low
2019-11-08 15:01:00,Fri,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-01-10 13:51:00,Fri,15800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-23 14:49:00,Mon,18300,3,1,0,Bread-Heavy Sales Day,Low
2020-01-05 14:46:00,Sun,18300,4,0,0,Bread-Heavy Sales Day,Low
2020-02-02 13:10:00,Sun,17800,3,1,0,Bread-Heavy Sales Day,Low
2019-08-02 11:04:00,Fri,14100,2,0,1,Bread-Heavy Sales Day,Low
2020-04-25 11:16:00,Sat,31200,6,0,0,Bread-Heavy Sales Day,Medium
2020-02-28 13:26:00,Fri,18000,2,0,0,Bread-Heavy Sales Day,Low
2020-02-23 11:06:00,Sun,18000,3,0,0,Bread-Heavy Sales Day,Low
2019-11-29 15:05:00,Fri,14300,2,0,0,Bread-Heavy Sales Day,Low
2020-03-08 15:18:00,Sun,25400,3,1,0,Bread-Heavy Sales Day,Medium
2019-12-22 15:53:00,Sun,19600,4,0,0,Bread-Heavy Sales Day,Low
2020-01-22 15:22:00,Wed,14500,2,1,0,Bread-Heavy Sales Day,Low
2020-04-02 11:06:00,Thur,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-09-29 11:39:00,Sun,23100,4,1,0,Bread-Heavy Sales Day,Medium
2019-07-29 11:39:00,Mon,14800,2,0,0,Bread-Heavy Sales Day,Low
2020-02-23 12:49:00,Sun,32000,4,1,2,Bread-Heavy Sales Day,Medium
2019-12-08 11:22:00,Sun,20500,5,0,0,Bread-Heavy Sales Day,Medium
2020-01-18 15:27:00,Sat,23600,6,0,0,Bread-Heavy Sales Day,Medium
2019-10-12 12:00:00,Sat,17300,2,0,0,Bread-Heavy Sales Day,Low
2020-03-05 13:39:00,Thur,18500,2,1,0,Bread-Heavy Sales Day,Low
2020-03-25 14:12:00,Wed,22300,3,0,0,Bread-Heavy Sales Day,Medium
2019-09-05 15:39:00,Thur,16100,2,0,0,Bread-Heavy Sales Day,Low
2019-07-13 13:22:00,Sat,15600,3,0,0,Bread-Heavy Sales Day,Low
2020-01-09 15:42:00,Thur,19600,4,0,0,Bread-Heavy Sales Day,Low
2019-12-19 11:45:00,Thur,35300,6,0,0,Bread-Heavy Sales Day,Medium
2020-04-12 11:05:00,Sun,32200,6,0,0,Bread-Heavy Sales Day,Medium
2020-05-01 13:55:00,Fri,21300,4,1,0,Bread-Heavy Sales Day,Medium
2019-11-08 15:02:00,Fri,27800,5,1,0,Bread-Heavy Sales Day,Medium
2019-10-18 13:57:00,Fri,15300,4,0,0,Bread-Heavy Sales Day,Low
2019-10-17 13:16:00,Thur,24800,5,0,0,Bread-Heavy Sales Day,Medium
2019-11-20 15:52:00,Wed,15000,3,0,0,Bread-Heavy Sales Day,Low
2020-04-11 12:40:00,Sat,18300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-01 13:39:00,Thur,15000,2,0,0,Bread-Heavy Sales Day,Low
2020-03-30 15:07:00,Mon,17800,2,0,1,Bread-Heavy Sales Day,Low
2019-08-10 11:03:00,Sat,19100,3,0,1,Bread-Heavy Sales Day,Low
2020-02-02 14:16:00,Sun,15100,3,0,0,Bread-Heavy Sales Day,Low
2019-12-22 11:05:00,Sun,14800,2,1,0,Bread-Heavy Sales Day,Low
2019-09-07 12:39:00,Sat,15100,3,0,0,Bread-Heavy Sales Day,Low
2020-03-25 12:42:00,Wed,18800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-07 17:28:00,Fri,16100,2,0,0,Bread-Heavy Sales Day,Low
2020-03-18 13:06:00,Wed,17500,3,0,0,Bread-Heavy Sales Day,Low
2020-01-30 12:26:00,Thur,26600,4,1,0,Bread-Heavy Sales Day,Medium
2019-11-04 16:37:00,Mon,17000,3,1,0,Bread-Heavy Sales Day,Low
2019-07-14 14:41:00,Sun,20100,3,1,0,Bread-Heavy Sales Day,Medium
2019-08-22 15:24:00,Thur,26000,5,0,0,Bread-Heavy Sales Day,Medium
2020-04-05 13:05:00,Sun,24600,5,0,1,Bread-Heavy Sales Day,Medium
2019-12-30 15:22:00,Mon,26100,3,0,0,Bread-Heavy Sales Day,Medium
2020-01-09 15:59:00,Thur,17600,4,0,0,Bread-Heavy Sales Day,Low
2019-12-30 15:12:00,Mon,16100,3,0,0,Bread-Heavy Sales Day,Low
2019-10-11 11:24:00,Fri,17300,3,0,0,Bread-Heavy Sales Day,Low
2019-07-21 13:45:00,Sun,22300,3,2,0,Bread-Heavy Sales Day,Medium
2019-11-23 11:55:00,Sat,19300,3,1,0,Bread-Heavy Sales Day,Low
2019-09-22 12:19:00,Sun,24300,2,0,0,Bread-Heavy Sales Day,Medium
2019-09-20 11:06:00,Fri,39700,7,0,0,Bread-Heavy Sales Day,Medium
2019-11-20 11:08:00,Wed,28100,7,0,0,Bread-Heavy Sales Day,Medium
2020-01-27 13:31:00,Mon,20600,4,0,0,Bread-Heavy Sales Day,Medium
2020-02-22 11:35:00,Sat,18600,4,0,0,Bread-Heavy Sales Day,Low
2020-04-05 11:02:00,Sun,21800,3,0,0,Bread-Heavy Sales Day,Medium
2020-03-05 15:03:00,Thur,17300,3,1,0,Bread-Heavy Sales Day,Low
2020-04-02 12:11:00,Thur,28800,6,0,0,Bread-Heavy Sales Day,Medium
2020-03-22 12:19:00,Sun,16600,2,1,0,Bread-Heavy Sales Day,Low
2020-03-09 11:42:00,Mon,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-26 12:05:00,Mon,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-10-24 13:35:00,Thur,17300,3,0,0,Bread-Heavy Sales Day,Low
2020-04-26 14:05:00,Sun,17600,4,0,0,Bread-Heavy Sales Day,Low
2020-04-25 16:13:00,Sat,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-12-15 15:53:00,Sun,17100,2,0,0,Bread-Heavy Sales Day,Low
2020-02-22 12:48:00,Sat,16100,2,1,0,Bread-Heavy Sales Day,Low
2020-01-27 12:57:00,Mon,20300,2,1,1,Bread-Heavy Sales Day,Medium
2019-12-08 13:57:00,Sun,17000,4,1,0,Bread-Heavy Sales Day,Low
2020-04-25 13:56:00,Sat,29300,7,2,0,Bread-Heavy Sales Day,Medium
2019-11-09 11:36:00,Sat,26100,6,0,0,Bread-Heavy Sales Day,Medium
2020-02-21 11:40:00,Fri,18000,2,0,0,Bread-Heavy Sales Day,Low
2020-02-15 12:50:00,Sat,17500,3,1,0,Bread-Heavy Sales Day,Low
2020-04-30 12:17:00,Thur,18800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-15 14:07:00,Sun,25000,2,0,0,Bread-Heavy Sales Day,Medium
2020-02-06 13:13:00,Thur,21300,3,0,0,Bread-Heavy Sales Day,Medium
2019-11-29 12:50:00,Fri,15800,2,0,0,Bread-Heavy Sales Day,Low
2020-03-12 14:32:00,Thur,16100,2,0,1,Bread-Heavy Sales Day,Low
2019-09-01 12:07:00,Sun,16600,4,0,0,Bread-Heavy Sales Day,Low
2020-02-24 15:02:00,Mon,16100,2,0,0,Bread-Heavy Sales Day,Low
2019-12-24 11:13:00,Tues,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-12-12 12:50:00,Thur,20600,6,0,0,Bread-Heavy Sales Day,Medium
2019-12-14 13:14:00,Sat,15800,2,0,0,Bread-Heavy Sales Day,Low
2020-03-19 12:25:00,Thur,23100,3,0,1,Bread-Heavy Sales Day,Medium
2019-10-20 12:03:00,Sun,17300,4,0,0,Bread-Heavy Sales Day,Low
2020-04-15 11:20:00,Wed,19800,3,0,0,Bread-Heavy Sales Day,Low
2020-04-12 14:30:00,Sun,15800,2,0,0,Bread-Heavy Sales Day,Low
2019-10-13 13:15:00,Sun,41100,9,0,0,Bread-Heavy Sales Day,Medium
2019-10-03 14:44:00,Thur,19300,2,0,1,Bread-Heavy Sales Day,Low
2020-01-05 15:06:00,Sun,24400,2,0,0,Bread-Heavy Sales Day,Medium
2019-07-25 13:40:00,Thur,19600,4,0,0,Bread-Heavy Sales Day,Low
2020-04-27 12:02:00,Mon,15000,2,0,0,Bread-Heavy Sales Day,Low
2019-11-22 17:05:00,Fri,16600,4,0,0,Bread-Heavy Sales Day,Low
2019-08-01 11:50:00,Thur,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-12-04 13:30:00,Wed,19600,4,0,0,Bread-Heavy Sales Day,Low
2019-07-13 15:23:00,Sat,19100,4,0,0,Bread-Heavy Sales Day,Low
2020-03-06 13:21:00,Fri,20600,2,1,0,Bread-Heavy Sales Day,Medium
2019-09-22 11:33:00,Sun,14500,1,0,0,Bread-Heavy Sales Day,Low
2020-02-23 12:42:00,Sun,24300,3,1,0,Bread-Heavy Sales Day,Medium
2020-01-22 11:50:00,Wed,18100,2,1,1,Bread-Heavy Sales Day,Low
2020-03-12 11:45:00,Thur,17300,3,0,0,Bread-Heavy Sales Day,Low
2019-08-22 13:49:00,Thur,23400,3,0,0,Bread-Heavy Sales Day,Medium
2019-10-14 12:21:00,Mon,17300,3,0,0,Bread-Heavy Sales Day,Low
2019-08-03 11:20:00,Sat,16600,3,0,1,Bread-Heavy Sales Day,Low
2020-03-13 12:14:00,Fri,21600,4,0,0,Bread-Heavy Sales Day,Medium
2019-09-07 12:05:00,Sat,18600,3,0,1,Bread-Heavy Sales Day,Low
2020-04-30 16:02:00,Thur,15300,1,0,0,Bread-Heavy Sales Day,Low
2020-03-27 13:36:00,Fri,24800,6,0,0,Bread-Heavy Sales Day,Medium
2019-07-20 12:08:00,Sat,15800,2,0,1,Bread-Heavy Sales Day,Low
2019-08-22 12:12:00,Thur,15800,3,0,0,Bread-Heavy Sales Day,Low
2019-12-13 16:48:00,Fri,14000,3,0,0,Bread-Heavy Sales Day,Low
2020-03-23 14:32:00,Mon,40700,6,0,0,Bread-Heavy Sales Day,Medium
2020-01-16 14:09:00,Thur,14800,2,1,0,Bread-Heavy Sales Day,Low
2019-09-27 14:35:00,Fri,19600,4,0,0,Bread-Heavy Sales Day,Low
2019-10-03 13:42:00,Thur,18800,2,1,0,Bread-Heavy Sales Day,Low
2019-11-17 11:06:00,Sun,26300,5,1,0,Bread-Heavy Sales Day,Medium
2019-11-03 11:04:00,Sun,23100,3,0,0,Bread-Heavy Sales Day,Medium
2019-07-27 12:20:00,Sat,22800,2,1,1,Bread-Heavy Sales Day,Medium
2019-08-01 11:25:00,Thur,16100,3,0,0,Bread-Heavy Sales Day,Low
2020-01-23 11:17:00,Thur,58700,11,0,0,Bread-Heavy Sales Day,High
2020-02-07 15:34:00,Fri,21800,4,0,0,Bread-Heavy Sales Day,Medium
2019-07-26 14:24:00,Fri,35000,7,0,0,Bread-Heavy Sales Day,Medium
2019-08-18 11:09:00,Sun,26600,5,0,0,Bread-Heavy Sales Day,Medium
2019-09-27 12:30:00,Fri,21300,3,2,0,Bread-Heavy Sales Day,Medium
2019-08-08 11:09:00,Thur,16400,3,0,0,Bread-Heavy Sales Day,Low
2020-01-11 15:42:00,Sat,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-02-01 12:56:00,Sat,17300,3,0,0,Bread-Heavy Sales Day,Low
2020-01-30 11:54:00,Thur,42900,8,0,0,Bread-Heavy Sales Day,Medium
2019-12-07 12:02:00,Sat,14800,3,0,0,Bread-Heavy Sales Day,Low
2020-01-08 13:31:00,Wed,18300,3,0,0,Bread-Heavy Sales Day,Low
2020-01-08 13:15:00,Wed,41400,9,0,0,Bread-Heavy Sales Day,Medium
2020-03-29 15:37:00,Sun,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-08-16 12:49:00,Fri,18300,3,1,0,Bread-Heavy Sales Day,Low
2020-04-26 14:13:00,Sun,17000,4,0,0,Bread-Heavy Sales Day,Low
2019-10-27 12:40:00,Sun,17300,4,0,0,Bread-Heavy Sales Day,Low
2019-07-25 15:09:00,Thur,14300,2,1,0,Bread-Heavy Sales Day,Low
2019-10-19 12:00:00,Sat,18300,3,1,0,Bread-Heavy Sales Day,Low
2020-03-21 12:51:00,Sat,18300,2,1,0,Bread-Heavy Sales Day,Low
2019-07-26 11:26:00,Fri,25300,6,0,0,Bread-Heavy Sales Day,Medium
2019-09-18 11:26:00,Wed,19800,4,0,0,Bread-Heavy Sales Day,Low
2019-10-19 15:56:00,Sat,15800,3,0,0,Bread-Heavy Sales Day,Low
2020-03-13 16:25:00,Fri,17100,3,0,0,Bread-Heavy Sales Day,Low
2019-11-01 12:56:00,Fri,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-08 13:22:00,Thur,15800,2,1,0,Bread-Heavy Sales Day,Low
2020-03-18 12:40:00,Wed,42400,8,0,1,Bread-Heavy Sales Day,Medium
2020-04-19 16:46:00,Sun,23900,4,0,0,Bread-Heavy Sales Day,Medium
2019-07-17 13:23:00,Wed,14800,4,0,0,Bread-Heavy Sales Day,Low
2020-02-16 13:51:00,Sun,25300,3,2,0,Bread-Heavy Sales Day,Medium
2019-07-15 11:45:00,Mon,15100,2,0,0,Bread-Heavy Sales Day,Low
2019-08-21 11:28:00,Wed,54000,9,0,0,Bread-Heavy Sales Day,High
2019-12-15 12:14:00,Sun,19300,2,1,0,Bread-Heavy Sales Day,Low
2019-08-18 11:23:00,Sun,17800,3,1,0,Bread-Heavy Sales Day,Low
2020-01-13 15:44:00,Mon,15100,3,0,0,Bread-Heavy Sales Day,Low
2019-07-13 15:09:00,Sat,14000,2,0,0,Bread-Heavy Sales Day,Low
2019-07-14 11:08:00,Sun,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-07-17 11:47:00,Wed,17800,3,0,0,Bread-Heavy Sales Day,Low
2019-07-19 11:43:00,Fri,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-07-19 12:11:00,Fri,15800,2,1,0,Bread-Heavy Sales Day,Low
2019-07-19 13:35:00,Fri,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-07-19 13:50:00,Fri,15100,2,0,0,Bread-Heavy Sales Day,Low
2019-07-20 11:44:00,Sat,16400,3,0,0,Bread-Heavy Sales Day,Low
2019-07-21 12:12:00,Sun,17800,3,1,0,Bread-Heavy Sales Day,Low
2019-07-22 12:24:00,Mon,18300,3,0,0,Bread-Heavy Sales Day,Low
2019-07-22 13:28:00,Mon,16600,2,0,0,Bread-Heavy Sales Day,Low
2019-07-22 13:44:00,Mon,14800,2,0,0,Bread-Heavy Sales Day,Low
2019-07-22 15:37:00,Mon,19600,2,1,1,Bread-Heavy Sales Day,Low
2019-07-22 16:54:00,Mon,18600,2,1,1,Bread-Heavy Sales Day,Low
2019-07-24 15:36:00,Wed,16100,2,0,0,Bread-Heavy Sales Day,Low
2019-07-25 12:35:00,Thur,38000,8,0,0,Bread-Heavy Sales Day,Medium
2019-07-26 11:31:00,Fri,22800,5,0,0,Bread-Heavy Sales Day,Medium
2019-07-27 11:57:00,Sat,21800,4,0,0,Bread-Heavy Sales Day,Medium
2019-07-27 13:50:00,Sat,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-07-28 12:10:00,Sun,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-07-28 13:13:00,Sun,25600,6,0,0,Bread-Heavy Sales Day,Medium
2019-07-28 13:14:00,Sun,19500,3,1,0,Bread-Heavy Sales Day,Low
2019-07-29 13:25:00,Mon,18100,2,1,1,Bread-Heavy Sales Day,Low
2019-07-31 11:09:00,Wed,15600,2,1,0,Bread-Heavy Sales Day,Low
2019-08-02 11:31:00,Fri,17300,3,1,0,Bread-Heavy Sales Day,Low
2019-08-02 12:31:00,Fri,19900,3,0,1,Bread-Heavy Sales Day,Low
2019-08-03 11:03:00,Sat,26100,6,0,0,Bread-Heavy Sales Day,Medium
2019-08-03 11:05:00,Sat,29100,4,0,1,Bread-Heavy Sales Day,Medium
2019-08-03 13:42:00,Sat,15800,1,0,0,Bread-Heavy Sales Day,Low
2019-08-04 11:07:00,Sun,19300,3,0,0,Bread-Heavy Sales Day,Low
2019-08-04 11:52:00,Sun,22100,5,0,0,Bread-Heavy Sales Day,Medium
2019-08-05 11:59:00,Mon,22300,5,0,0,Bread-Heavy Sales Day,Medium
2019-08-05 14:25:00,Mon,20800,3,1,0,Bread-Heavy Sales Day,Medium
2019-08-07 14:05:00,Wed,15000,4,0,0,Bread-Heavy Sales Day,Low
2019-08-07 14:50:00,Wed,23800,3,1,0,Bread-Heavy Sales Day,Medium
2019-08-08 13:26:00,Thur,17300,2,0,0,Bread-Heavy Sales Day,Low
2019-08-08 14:11:00,Thur,16100,3,0,0,Bread-Heavy Sales Day,Low
2019-08-10 12:17:00,Sat,46200,7,0,0,Bread-Heavy Sales Day,Medium
2019-08-12 11:48:00,Mon,16300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-12 12:41:00,Mon,15800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-12 15:01:00,Mon,26000,5,0,0,Bread-Heavy Sales Day,Medium
2019-08-14 11:03:00,Wed,41200,9,0,0,Bread-Heavy Sales Day,Medium
2019-08-14 11:25:00,Wed,27300,4,2,0,Bread-Heavy Sales Day,Medium
2019-08-14 11:41:00,Wed,14300,2,1,0,Bread-Heavy Sales Day,Low
2019-08-15 11:49:00,Thur,15100,2,0,1,Bread-Heavy Sales Day,Low
2019-08-16 11:05:00,Fri,14800,3,0,0,Bread-Heavy Sales Day,Low
2019-08-17 11:30:00,Sat,24300,4,1,0,Bread-Heavy Sales Day,Medium
2019-08-17 12:57:00,Sat,29600,6,0,0,Bread-Heavy Sales Day,Medium
2019-08-18 11:06:00,Sun,36900,7,0,0,Bread-Heavy Sales Day,Medium
2019-08-18 11:09:00,Sun,22800,3,0,0,Bread-Heavy Sales Day,Medium
2019-08-18 12:24:00,Sun,16000,2,0,0,Bread-Heavy Sales Day,Low
2019-08-19 13:06:00,Mon,19300,4,0,0,Bread-Heavy Sales Day,Low
2019-08-19 14:20:00,Mon,15300,2,1,0,Bread-Heavy Sales Day,Low
2019-08-19 15:14:00,Mon,15300,2,0,1,Bread-Heavy Sales Day,Low
2019-08-21 12:51:00,Wed,17500,2,1,1,Bread-Heavy Sales Day,Low
2019-08-21 13:01:00,Wed,15800,3,1,0,Bread-Heavy Sales Day,Low
2019-08-21 13:26:00,Wed,15600,2,1,1,Bread-Heavy Sales Day,Low
2019-08-23 12:42:00,Fri,14100,2,0,1,Bread-Heavy Sales Day,Low
2019-08-24 11:13:00,Sat,25600,4,1,1,Bread-Heavy Sales Day,Medium
